log_id,user_id,item_id,rate,rate_date,rate_timestamp
76758,503,546,4,0,0
76759,933,385,3,0,0
76760,128,506,4,0,0
76761,840,163,4,0,0
76762,919,756,3,0,0
76763,382,59,5,0,0
76764,770,14,5,0,0
76765,387,1187,4,0,0
76766,610,98,5,0,0
76767,908,427,5,0,0
76768,724,313,5,0,0
76769,929,318,4,0,0
76770,894,1048,4,0,0
76771,918,382,4,0,0
76772,800,222,4,0,0
76773,429,176,3,0,0
76774,881,530,5,0,0
76775,194,515,4,0,0
76776,655,121,3,0,0
76777,802,448,3,0,0
76778,807,610,3,0,0
76779,851,406,2,0,0
76780,580,50,5,0,0
76781,748,175,5,0,0
76782,387,179,5,0,0
76783,911,399,5,0,0
76784,755,322,3,0,0
76785,645,174,4,0,0
76786,388,328,4,0,0
76787,846,949,2,0,0
76788,804,91,4,0,0
76789,453,575,2,0,0
76790,639,1193,4,0,0
76791,373,459,4,0,0
76792,886,66,3,0,0
76793,731,14,3,0,0
76794,756,183,4,0,0
76795,899,238,2,0,0
76796,916,33,2,0,0
76797,782,1127,2,0,0
76798,569,124,5,0,0
76799,239,507,5,0,0
76800,698,709,4,0,0
76801,890,211,2,0,0
76802,239,276,5,0,0
76803,523,67,4,0,0
76804,892,820,3,0,0
76805,880,42,5,0,0
76806,901,395,3,0,0
76807,783,948,3,0,0
76808,279,431,4,0,0
76809,622,195,5,0,0
76810,402,710,2,0,0
76811,773,790,3,0,0
76812,751,174,4,0,0
76813,715,564,2,0,0
76814,813,680,2,0,0
76815,897,616,5,0,0
76816,889,1073,5,0,0
76817,727,1215,2,0,0
76818,671,550,3,0,0
76819,561,235,3,0,0
76820,815,136,5,0,0
76821,437,475,3,0,0
76822,374,693,5,0,0
76823,533,402,4,0,0
76824,279,461,3,0,0
76825,473,20,3,0,0
76826,475,258,1,0,0
76827,549,121,4,0,0
76828,567,490,4,0,0
76829,497,141,3,0,0
76830,712,395,4,0,0
76831,796,500,4,0,0
76832,872,328,4,0,0
76833,109,228,5,0,0
76834,379,663,3,0,0
76835,163,316,5,0,0
76836,592,1275,3,0,0
76837,692,523,3,0,0
76838,487,98,5,0,0
76839,915,307,3,0,0
76840,452,15,4,0,0
76841,712,423,3,0,0
76842,425,301,4,0,0
76843,664,186,5,0,0
76844,469,603,5,0,0
76845,429,1101,5,0,0
76846,506,31,4,0,0
76847,682,88,4,0,0
76848,588,326,4,0,0
76849,346,96,5,0,0
76850,113,299,5,0,0
76851,639,204,3,0,0
76852,349,291,3,0,0
76853,805,625,3,0,0
76854,745,96,4,0,0
76855,289,455,4,0,0
76856,943,943,5,0,0
76857,437,716,5,0,0
76858,910,257,3,0,0
76859,844,121,3,0,0
76860,457,135,5,0,0
76861,880,176,5,0,0
76862,796,153,5,0,0
76863,536,191,4,0,0
76864,807,627,4,0,0
76865,416,103,3,0,0
76866,321,479,4,0,0
76867,833,67,3,0,0
76868,659,86,5,0,0
76869,639,580,2,0,0
76870,891,933,3,0,0
76871,532,982,3,0,0
76872,250,154,4,0,0
76873,846,76,4,0,0
76874,438,257,4,0,0
76875,764,255,4,0,0
76876,727,779,2,0,0
76877,642,140,3,0,0
76878,497,769,3,0,0
76879,234,465,2,0,0
76880,507,751,5,0,0
76881,682,781,2,0,0
76882,305,462,5,0,0
76883,416,218,3,0,0
76884,308,709,3,0,0
76885,746,568,4,0,0
76886,429,226,3,0,0
76887,286,348,4,0,0
76888,939,222,5,0,0
76889,18,633,5,0,0
76890,804,191,4,0,0
76891,551,770,2,0,0
76892,912,14,5,0,0
76893,795,189,3,0,0
76894,878,225,3,0,0
76895,716,605,3,0,0
76896,805,118,3,0,0
76897,800,25,4,0,0
76898,923,273,5,0,0
76899,524,239,2,0,0
76900,577,202,4,0,0
76901,788,729,4,0,0
76902,141,249,2,0,0
76903,711,172,5,0,0
76904,671,184,3,0,0
76905,534,717,5,0,0
76906,756,1074,4,0,0
76907,933,21,1,0,0
76908,939,1023,4,0,0
76909,151,423,4,0,0
76910,758,134,5,0,0
76911,769,121,4,0,0
76912,854,458,3,0,0
76913,444,269,4,0,0
76914,807,141,3,0,0
76915,650,719,3,0,0
76916,200,204,5,0,0
76917,441,338,4,0,0
76918,370,523,3,0,0
76919,835,210,5,0,0
76920,648,21,3,0,0
76921,708,319,5,0,0
76922,911,82,2,0,0
76923,747,357,5,0,0
76924,494,358,3,0,0
76925,627,77,2,0,0
76926,673,300,3,0,0
76927,668,137,3,0,0
76928,774,273,1,0,0
76929,777,509,4,0,0
76930,805,202,2,0,0
76931,551,640,4,0,0
76932,839,455,4,0,0
76933,590,248,4,0,0
76934,894,256,3,0,0
76935,907,42,4,0,0
76936,747,1205,3,0,0
76937,681,1105,3,0,0
76938,927,393,5,0,0
76939,831,713,5,0,0
76940,92,708,4,0,0
76941,42,141,3,0,0
76942,456,480,4,0,0
76943,795,552,2,0,0
76944,650,88,3,0,0
76945,601,483,4,0,0
76946,854,96,3,0,0
76947,804,127,3,0,0
76948,577,317,5,0,0
76949,249,69,5,0,0
76950,268,1208,2,0,0
76951,659,90,2,0,0
76952,298,356,3,0,0
76953,924,211,3,0,0
76954,533,135,3,0,0
76955,758,116,5,0,0
76956,924,285,4,0,0
76957,450,273,3,0,0
76958,128,458,4,0,0
76959,650,809,3,0,0
76960,669,208,2,0,0
76961,862,416,3,0,0
76962,595,845,3,0,0
76963,766,474,5,0,0
76964,717,269,5,0,0
76965,618,679,1,0,0
76966,624,979,4,0,0
76967,624,619,3,0,0
76968,548,950,4,0,0
76969,788,755,3,0,0
76970,782,302,3,0,0
76971,378,1221,3,0,0
76972,682,95,5,0,0
76973,387,718,4,0,0
76974,916,221,4,0,0
76975,21,990,2,0,0
76976,613,50,5,0,0
76977,527,174,4,0,0
76978,479,203,3,0,0
76979,870,658,4,0,0
76980,130,802,5,0,0
76981,495,211,5,0,0
76982,708,845,5,0,0
76983,655,910,3,0,0
76984,85,186,3,0,0
76985,882,50,5,0,0
76986,268,765,2,0,0
76987,904,278,5,0,0
76988,624,546,3,0,0
76989,870,856,3,0,0
76990,540,13,4,0,0
76991,653,659,1,0,0
76992,786,655,4,0,0
76993,371,73,5,0,0
76994,693,161,3,0,0
76995,201,924,3,0,0
76996,747,493,5,0,0
76997,648,565,3,0,0
76998,532,12,5,0,0
76999,878,204,2,0,0
77000,297,946,2,0,0
77001,757,328,3,0,0
77002,239,133,3,0,0
77003,417,230,3,0,0
77004,702,350,1,0,0
77005,640,315,5,0,0
77006,500,328,3,0,0
77007,889,818,4,0,0
77008,807,135,5,0,0
77009,666,479,4,0,0
77010,838,22,4,0,0
77011,527,179,3,0,0
77012,772,322,4,0,0
77013,854,283,3,0,0
77014,789,742,3,0,0
77015,488,97,4,0,0
77016,270,566,5,0,0
77017,120,508,2,0,0
77018,880,316,5,0,0
77019,843,860,3,0,0
77020,709,183,5,0,0
77021,831,603,5,0,0
77022,755,880,4,0,0
77023,253,168,3,0,0
77024,450,76,3,0,0
77025,94,637,3,0,0
77026,280,405,2,0,0
77027,848,971,5,0,0
77028,409,211,4,0,0
77029,445,272,3,0,0
77030,417,188,4,0,0
77031,84,100,4,0,0
77032,727,520,4,0,0
77033,892,1224,4,0,0
77034,387,243,1,0,0
77035,591,70,4,0,0
77036,763,1129,4,0,0
77037,815,391,2,0,0
77038,554,526,4,0,0
77039,586,1090,3,0,0
77040,738,235,2,0,0
77041,870,431,3,0,0
77042,592,276,5,0,0
77043,296,13,3,0,0
77044,693,507,4,0,0
77045,405,1412,1,0,0
77046,488,322,3,0,0
77047,796,298,5,0,0
77048,919,564,2,0,0
77049,632,133,4,0,0
77050,627,628,4,0,0
77051,194,167,2,0,0
77052,805,522,5,0,0
77053,683,132,5,0,0
77054,603,988,4,0,0
77055,650,528,3,0,0
77056,805,164,3,0,0
77057,15,297,3,0,0
77058,51,692,3,0,0
77059,880,1664,4,0,0
77060,643,685,3,0,0
77061,853,294,2,0,0
77062,450,492,5,0,0
77063,482,243,2,0,0
77064,524,194,4,0,0
77065,592,70,4,0,0
77066,902,300,4,0,0
77067,123,288,3,0,0
77068,900,186,2,0,0
77069,747,695,2,0,0
77070,846,810,3,0,0
77071,52,282,4,0,0
77072,758,571,4,0,0
77073,600,1239,2,0,0
77074,1,124,5,0,0
77075,880,2,3,0,0
77076,758,650,5,0,0
77077,409,1346,3,0,0
77078,46,748,5,0,0
77079,690,1210,3,0,0
77080,711,923,5,0,0
77081,440,883,5,0,0
77082,749,609,4,0,0
77083,802,196,3,0,0
77084,327,228,4,0,0
77085,875,50,5,0,0
77086,672,874,4,0,0
77087,442,121,2,0,0
77088,829,515,4,0,0
77089,743,294,2,0,0
77090,934,432,5,0,0
77091,902,483,4,0,0
77092,454,8,5,0,0
77093,788,1478,3,0,0
77094,853,1280,4,0,0
77095,387,28,5,0,0
77096,786,195,4,0,0
77097,818,875,1,0,0
77098,468,89,4,0,0
77099,804,526,4,0,0
77100,666,654,5,0,0
77101,919,1278,4,0,0
77102,730,181,2,0,0
77103,524,700,5,0,0
77104,828,45,4,0,0
77105,533,554,1,0,0
77106,864,114,5,0,0
77107,741,180,4,0,0
77108,756,91,3,0,0
77109,458,56,5,0,0
77110,922,184,3,0,0
77111,92,998,2,0,0
77112,731,481,3,0,0
77113,583,519,5,0,0
77114,194,1112,3,0,0
77115,933,4,3,0,0
77116,566,742,3,0,0
77117,655,914,3,0,0
77118,339,187,5,0,0
77119,892,321,5,0,0
77120,738,228,5,0,0
77121,815,154,5,0,0
77122,671,89,5,0,0
77123,222,249,1,0,0
77124,875,654,4,0,0
77125,845,690,5,0,0
77126,682,362,2,0,0
77127,886,1048,4,0,0
77128,942,514,4,0,0
77129,479,609,5,0,0
77130,393,724,3,0,0
77131,883,647,5,0,0
77132,429,1220,3,0,0
77133,399,82,3,0,0
77134,748,187,4,0,0
77135,119,316,4,0,0
77136,474,137,5,0,0
77137,932,131,4,0,0
77138,398,610,4,0,0
77139,318,809,4,0,0
77140,758,173,5,0,0
77141,655,246,3,0,0
77142,749,58,3,0,0
77143,748,527,5,0,0
77144,407,67,1,0,0
77145,896,696,1,0,0
77146,757,198,4,0,0
77147,778,8,1,0,0
77148,561,178,4,0,0
77149,847,239,5,0,0
77150,653,286,4,0,0
77151,912,152,4,0,0
77152,719,71,3,0,0
77153,754,243,1,0,0
77154,476,268,4,0,0
77155,800,223,5,0,0
77156,506,657,5,0,0
77157,582,841,2,0,0
77158,589,338,3,0,0
77159,303,46,3,0,0
77160,360,258,4,0,0
77161,782,908,3,0,0
77162,313,631,2,0,0
77163,342,249,3,0,0
77164,925,332,4,0,0
77165,773,233,1,0,0
77166,37,831,2,0,0
77167,871,813,3,0,0
77168,716,511,5,0,0
77169,459,50,4,0,0
77170,928,878,5,0,0
77171,747,318,5,0,0
77172,94,47,5,0,0
77173,449,639,5,0,0
77174,815,95,3,0,0
77175,836,318,5,0,0
77176,561,156,4,0,0
77177,717,326,3,0,0
77178,374,597,4,0,0
77179,851,342,2,0,0
77180,587,301,3,0,0
77181,645,496,3,0,0
77182,774,194,3,0,0
77183,927,449,4,0,0
77184,354,65,4,0,0
77185,148,133,5,0,0
77186,755,245,4,0,0
77187,407,134,5,0,0
77188,934,384,4,0,0
77189,930,405,3,0,0
77190,693,88,3,0,0
77191,758,228,3,0,0
77192,716,69,5,0,0
77193,805,559,3,0,0
77194,932,648,5,0,0
77195,669,181,5,0,0
77196,727,89,5,0,0
77197,748,137,3,0,0
77198,699,304,4,0,0
77199,880,948,4,0,0
77200,669,514,3,0,0
77201,896,22,5,0,0
77202,42,181,5,0,0
77203,897,136,5,0,0
77204,498,423,3,0,0
77205,883,176,4,0,0
77206,843,188,2,0,0
77207,782,1537,3,0,0
77208,314,41,5,0,0
77209,561,233,1,0,0
77210,392,1226,4,0,0
77211,592,22,5,0,0
77212,523,255,5,0,0
77213,747,187,5,0,0
77214,741,92,3,0,0
77215,880,412,3,0,0
77216,638,117,4,0,0
77217,715,96,4,0,0
77218,787,937,3,0,0
77219,886,589,3,0,0
77220,908,434,4,0,0
77221,887,421,5,0,0
77222,501,108,4,0,0
77223,804,176,4,0,0
77224,543,1073,3,0,0
77225,795,152,4,0,0
77226,13,799,4,0,0
77227,696,124,5,0,0
77228,543,23,4,0,0
77229,276,248,4,0,0
77230,727,397,2,0,0
77231,798,110,4,0,0
77232,791,259,3,0,0
77233,825,619,4,0,0
77234,630,125,3,0,0
77235,887,946,4,0,0
77236,753,357,4,0,0
77237,450,750,3,0,0
77238,653,219,1,0,0
77239,1,95,4,0,0
77240,279,191,3,0,0
77241,642,186,5,0,0
77242,927,237,4,0,0
77243,785,886,3,0,0
77244,25,134,4,0,0
77245,758,241,3,0,0
77246,3,336,1,0,0
77247,846,26,4,0,0
77248,330,422,4,0,0
77249,807,566,4,0,0
77250,774,526,4,0,0
77251,880,293,4,0,0
77252,797,748,1,0,0
77253,865,328,3,0,0
77254,664,173,4,0,0
77255,807,181,5,0,0
77256,259,271,3,0,0
77257,449,274,2,0,0
77258,916,9,5,0,0
77259,746,161,3,0,0
77260,291,50,5,0,0
77261,706,9,3,0,0
77262,484,226,4,0,0
77263,804,1140,3,0,0
77264,10,180,5,0,0
77265,236,526,3,0,0
77266,213,154,5,0,0
77267,504,356,4,0,0
77268,907,696,5,0,0
77269,806,258,3,0,0
77270,543,177,4,0,0
77271,812,881,4,0,0
77272,871,127,5,0,0
77273,871,575,5,0,0
77274,763,382,5,0,0
77275,675,896,5,0,0
77276,710,886,3,0,0
77277,747,959,5,0,0
77278,896,569,2,0,0
77279,188,356,4,0,0
77280,605,79,5,0,0
77281,481,8,3,0,0
77282,795,550,3,0,0
77283,222,738,3,0,0
77284,162,474,3,0,0
77285,354,676,5,0,0
77286,912,56,2,0,0
77287,774,679,5,0,0
77288,762,815,1,0,0
77289,555,258,3,0,0
77290,741,480,5,0,0
77291,322,9,4,0,0
77292,907,248,5,0,0
77293,551,280,3,0,0
77294,766,69,4,0,0
77295,130,1220,5,0,0
77296,864,1101,4,0,0
77297,741,660,3,0,0
77298,758,28,4,0,0
77299,870,194,3,0,0
77300,890,403,1,0,0
77301,535,258,5,0,0
77302,889,171,4,0,0
77303,883,355,5,0,0
77304,899,284,3,0,0
77305,349,106,1,0,0
77306,234,495,4,0,0
77307,852,681,4,0,0
77308,889,649,2,0,0
77309,528,845,3,0,0
77310,673,12,4,0,0
77311,313,210,4,0,0
77312,657,269,5,0,0
77313,548,15,2,0,0
77314,391,705,5,0,0
77315,551,64,5,0,0
77316,450,1311,4,0,0
77317,330,443,4,0,0
77318,650,193,3,0,0
77319,713,270,2,0,0
77320,758,124,5,0,0
77321,533,242,4,0,0
77322,864,62,4,0,0
77323,406,563,1,0,0
77324,906,273,4,0,0
77325,796,161,5,0,0
77326,597,289,5,0,0
77327,298,742,3,0,0
77328,532,1300,3,0,0
77329,12,88,5,0,0
77330,538,162,3,0,0
77331,932,98,5,0,0
77332,880,720,2,0,0
77333,497,176,4,0,0
77334,597,294,4,0,0
77335,798,451,2,0,0
77336,184,318,5,0,0
77337,593,417,5,0,0
77338,682,823,2,0,0
77339,815,423,5,0,0
77340,852,274,3,0,0
77341,672,321,4,0,0
77342,774,659,3,0,0
77343,592,1011,4,0,0
77344,502,263,1,0,0
77345,773,940,2,0,0
77346,790,151,4,0,0
77347,658,475,4,0,0
77348,614,14,3,0,0
77349,429,228,2,0,0
77350,409,116,4,0,0
77351,854,23,4,0,0
77352,457,13,3,0,0
77353,796,586,3,0,0
77354,95,566,2,0,0
77355,408,334,2,0,0
77356,883,8,4,0,0
77357,447,716,2,0,0
77358,749,68,4,0,0
77359,498,181,2,0,0
77360,59,24,4,0,0
77361,580,619,3,0,0
77362,854,324,3,0,0
77363,398,603,4,0,0
77364,122,86,5,0,0
77365,886,623,1,0,0
77366,622,506,3,0,0
77367,778,144,4,0,0
77368,399,560,3,0,0
77369,348,151,3,0,0
77370,406,150,4,0,0
77371,435,405,4,0,0
77372,712,172,5,0,0
77373,502,313,4,0,0
77374,642,407,5,0,0
77375,582,125,3,0,0
77376,894,1462,3,0,0
77377,199,751,3,0,0
77378,733,283,3,0,0
77379,668,328,4,0,0
77380,759,405,4,0,0
77381,727,240,3,0,0
77382,497,123,3,0,0
77383,447,223,5,0,0
77384,45,845,4,0,0
77385,758,384,5,0,0
77386,11,88,3,0,0
77387,738,47,3,0,0
77388,620,676,3,0,0
77389,72,1,4,0,0
77390,779,258,5,0,0
77391,805,229,2,0,0
77392,189,511,4,0,0
77393,588,210,4,0,0
77394,267,157,5,0,0
77395,771,15,5,0,0
77396,870,96,4,0,0
77397,782,992,2,0,0
77398,673,528,5,0,0
77399,865,121,1,0,0
77400,568,303,4,0,0
77401,225,482,5,0,0
77402,268,144,4,0,0
77403,892,229,3,0,0
77404,867,657,5,0,0
77405,864,202,5,0,0
77406,796,747,4,0,0
77407,499,898,4,0,0
77408,801,301,5,0,0
77409,796,180,2,0,0
77410,774,510,2,0,0
77411,363,148,3,0,0
77412,659,257,2,0,0
77413,738,568,3,0,0
77414,458,527,2,0,0
77415,222,457,1,0,0
77416,806,952,2,0,0
77417,201,29,3,0,0
77418,534,125,3,0,0
77419,804,831,3,0,0
77420,368,447,1,0,0
77421,864,29,4,0,0
77422,894,1251,4,0,0
77423,316,127,2,0,0
77424,870,6,4,0,0
77425,804,71,4,0,0
77426,308,47,4,0,0
77427,783,300,4,0,0
77428,886,1170,3,0,0
77429,416,924,5,0,0
77430,881,400,2,0,0
77431,640,926,3,0,0
77432,532,1136,2,0,0
77433,265,815,3,0,0
77434,805,709,4,0,0
77435,543,357,4,0,0
77436,437,200,4,0,0
77437,896,770,5,0,0
77438,784,258,5,0,0
77439,782,1144,3,0,0
77440,934,2,4,0,0
77441,936,9,4,0,0
77442,805,323,5,0,0
77443,804,282,4,0,0
77444,727,168,5,0,0
77445,763,941,3,0,0
77446,918,962,4,0,0
77447,189,659,4,0,0
77448,108,281,4,0,0
77449,437,189,2,0,0
77450,864,106,3,0,0
77451,712,794,4,0,0
77452,913,173,5,0,0
77453,782,358,4,0,0
77454,757,230,4,0,0
77455,769,111,5,0,0
77456,882,1444,4,0,0
77457,921,1032,5,0,0
77458,751,238,3,0,0
77459,766,1021,2,0,0
77460,921,133,5,0,0
77461,897,465,5,0,0
77462,201,201,4,0,0
77463,682,395,3,0,0
77464,643,665,3,0,0
77465,457,1047,2,0,0
77466,308,1147,4,0,0
77467,754,922,3,0,0
77468,541,111,1,0,0
77469,154,185,5,0,0
77470,912,168,5,0,0
77471,875,258,4,0,0
77472,393,282,4,0,0
77473,724,995,1,0,0
77474,936,116,4,0,0
77475,627,655,4,0,0
77476,870,959,4,0,0
77477,643,246,5,0,0
77478,734,479,4,0,0
77479,805,190,5,0,0
77480,143,258,3,0,0
77481,642,117,4,0,0
77482,942,303,4,0,0
77483,112,258,3,0,0
77484,274,744,5,0,0
77485,753,657,5,0,0
77486,806,222,4,0,0
77487,749,271,5,0,0
77488,752,302,5,0,0
77489,877,333,4,0,0
77490,751,310,3,0,0
77491,934,145,3,0,0
77492,824,288,3,0,0
77493,887,1413,4,0,0
77494,406,285,5,0,0
77495,816,687,2,0,0
77496,919,676,4,0,0
77497,897,840,3,0,0
77498,766,28,5,0,0
77499,271,100,5,0,0
77500,712,67,3,0,0
77501,7,265,5,0,0
77502,717,148,3,0,0
77503,764,275,4,0,0
77504,747,333,4,0,0
77505,51,705,1,0,0
77506,381,120,1,0,0
77507,847,301,5,0,0
77508,13,767,1,0,0
77509,586,217,5,0,0
77510,796,293,5,0,0
77511,496,168,3,0,0
77512,854,100,5,0,0
77513,932,778,4,0,0
77514,733,13,3,0,0
77515,758,425,5,0,0
77516,7,275,4,0,0
77517,402,168,5,0,0
77518,269,1074,1,0,0
77519,890,214,4,0,0
77520,308,1074,3,0,0
77521,815,158,2,0,0
77522,730,322,1,0,0
77523,804,199,5,0,0
77524,642,795,4,0,0
77525,675,303,5,0,0
77526,189,588,4,0,0
77527,850,28,5,0,0
77528,913,741,4,0,0
77529,709,318,5,0,0
77530,537,184,3,0,0
77531,815,203,4,0,0
77532,505,97,4,0,0
77533,848,214,5,0,0
77534,880,99,3,0,0
77535,279,1288,4,0,0
77536,650,928,2,0,0
77537,797,990,2,0,0
77538,447,274,1,0,0
77539,933,241,2,0,0
77540,746,82,4,0,0
77541,455,662,4,0,0
77542,429,772,3,0,0
77543,786,111,5,0,0
77544,379,709,5,0,0
77545,927,158,2,0,0
77546,130,96,5,0,0
77547,692,194,4,0,0
77548,893,849,3,0,0
77549,740,328,3,0,0
77550,345,54,3,0,0
77551,525,676,2,0,0
77552,802,304,3,0,0
77553,913,216,4,0,0
77554,641,23,5,0,0
77555,342,89,3,0,0
77556,608,507,3,0,0
77557,634,323,4,0,0
77558,807,699,4,0,0
77559,868,90,3,0,0
77560,724,258,4,0,0
77561,504,382,4,0,0
77562,901,523,4,0,0
77563,764,1284,3,0,0
77564,442,1170,4,0,0
77565,892,615,5,0,0
77566,903,529,4,0,0
77567,326,447,4,0,0
77568,727,90,3,0,0
77569,629,288,4,0,0
77570,887,969,5,0,0
77571,393,304,4,0,0
77572,386,118,3,0,0
77573,843,667,2,0,0
77574,934,949,3,0,0
77575,354,165,4,0,0
77576,796,22,4,0,0
77577,826,99,3,0,0
77578,516,204,4,0,0
77579,805,866,1,0,0
77580,889,151,3,0,0
77581,450,1249,3,0,0
77582,640,540,3,0,0
77583,796,230,5,0,0
77584,932,274,5,0,0
77585,825,827,4,0,0
77586,921,934,3,0,0
77587,798,143,5,0,0
77588,901,250,3,0,0
77589,497,216,3,0,0
77590,923,334,5,0,0
77591,128,462,4,0,0
77592,738,168,3,0,0
77593,749,635,1,0,0
77594,790,405,3,0,0
77595,650,235,3,0,0
77596,534,25,5,0,0
77597,748,709,4,0,0
77598,836,56,4,0,0
77599,503,1009,2,0,0
77600,741,17,2,0,0
77601,389,664,4,0,0
77602,523,179,3,0,0
77603,330,284,5,0,0
77604,864,317,4,0,0
77605,723,258,4,0,0
77606,766,265,3,0,0
77607,865,117,2,0,0
77608,450,1107,4,0,0
77609,854,264,1,0,0
77610,943,124,3,0,0
77611,459,98,5,0,0
77612,911,969,5,0,0
77613,670,191,4,0,0
77614,756,1060,4,0,0
77615,847,96,4,0,0
77616,758,355,4,0,0
77617,332,173,5,0,0
77618,503,221,5,0,0
77619,697,343,4,0,0
77620,838,289,5,0,0
77621,727,164,5,0,0
77622,387,551,2,0,0
77623,916,186,3,0,0
77624,756,591,4,0,0
77625,833,656,4,0,0
77626,629,273,2,0,0
77627,385,488,5,0,0
77628,868,187,4,0,0
77629,618,709,2,0,0
77630,652,125,2,0,0
77631,1,217,3,0,0
77632,694,163,4,0,0
77633,326,90,1,0,0
77634,234,148,3,0,0
77635,655,930,2,0,0
77636,60,1122,5,0,0
77637,347,1011,3,0,0
77638,752,307,5,0,0
77639,328,751,3,0,0
77640,467,293,4,0,0
77641,521,679,3,0,0
77642,758,39,2,0,0
77643,57,195,3,0,0
77644,716,134,5,0,0
77645,757,550,3,0,0
77646,308,180,5,0,0
77647,851,748,3,0,0
77648,758,31,3,0,0
77649,746,64,4,0,0
77650,712,50,4,0,0
77651,868,410,3,0,0
77652,601,178,4,0,0
77653,617,423,1,0,0
77654,341,908,3,0,0
77655,327,778,3,0,0
77656,291,97,4,0,0
77657,577,403,4,0,0
77658,12,238,5,0,0
77659,798,996,3,0,0
77660,886,179,2,0,0
77661,374,179,1,0,0
77662,567,96,4,0,0
77663,473,1143,4,0,0
77664,572,222,2,0,0
77665,780,659,4,0,0
77666,606,118,4,0,0
77667,488,153,2,0,0
77668,476,780,3,0,0
77669,576,208,3,0,0
77670,680,242,4,0,0
77671,637,282,3,0,0
77672,733,258,3,0,0
77673,796,106,2,0,0
77674,938,717,2,0,0
77675,106,100,3,0,0
77676,848,517,5,0,0
77677,429,358,3,0,0
77678,864,286,5,0,0
77679,526,302,5,0,0
77680,717,24,2,0,0
77681,894,258,4,0,0
77682,839,742,3,0,0
77683,450,260,2,0,0
77684,406,806,4,0,0
77685,463,539,1,0,0
77686,512,1238,4,0,0
77687,599,278,3,0,0
77688,417,663,3,0,0
77689,58,134,5,0,0
77690,268,127,4,0,0
77691,314,1145,4,0,0
77692,673,286,4,0,0
77693,617,234,3,0,0
77694,899,50,5,0,0
77695,885,71,4,0,0
77696,726,898,2,0,0
77697,532,8,5,0,0
77698,749,300,4,0,0
77699,790,402,2,0,0
77700,455,942,4,0,0
77701,655,963,3,0,0
77702,294,257,3,0,0
77703,653,679,2,0,0
77704,804,824,3,0,0
77705,442,181,4,0,0
77706,830,449,2,0,0
77707,339,1240,5,0,0
77708,92,558,3,0,0
77709,882,172,5,0,0
77710,286,1060,5,0,0
77711,796,467,3,0,0
77712,497,151,3,0,0
77713,788,132,5,0,0
77714,798,400,3,0,0
77715,470,305,4,0,0
77716,796,831,2,0,0
77717,833,122,2,0,0
77718,786,176,4,0,0
77719,602,259,4,0,0
77720,851,330,3,0,0
77721,526,260,1,0,0
77722,570,271,4,0,0
77723,934,663,5,0,0
77724,607,137,4,0,0
77725,788,582,4,0,0
77726,233,528,5,0,0
77727,899,658,2,0,0
77728,840,671,3,0,0
77729,846,59,4,0,0
77730,496,155,1,0,0
77731,889,235,3,0,0
77732,934,605,4,0,0
77733,159,125,5,0,0
77734,780,385,4,0,0
77735,406,130,3,0,0
77736,774,178,4,0,0
77737,467,127,5,0,0
77738,419,174,5,0,0
77739,622,625,3,0,0
77740,653,293,3,0,0
77741,918,495,3,0,0
77742,641,657,4,0,0
77743,592,9,5,0,0
77744,503,190,5,0,0
77745,892,570,3,0,0
77746,709,97,5,0,0
77747,711,433,4,0,0
77748,901,443,3,0,0
77749,932,218,3,0,0
77750,385,497,5,0,0
77751,138,474,5,0,0
77752,585,855,3,0,0
77753,162,55,3,0,0
77754,727,250,5,0,0
77755,787,258,5,0,0
77756,83,127,4,0,0
77757,463,591,4,0,0
77758,901,419,5,0,0
77759,650,117,4,0,0
77760,594,221,4,0,0
77761,936,475,5,0,0
77762,95,855,3,0,0
77763,487,568,4,0,0
77764,492,650,2,0,0
77765,490,1383,1,0,0
77766,883,693,4,0,0
77767,807,550,5,0,0
77768,239,463,5,0,0
77769,727,219,3,0,0
77770,751,313,2,0,0
77771,860,272,3,0,0
77772,655,223,3,0,0
77773,937,301,1,0,0
77774,192,269,3,0,0
77775,436,747,5,0,0
77776,796,432,2,0,0
77777,871,794,3,0,0
77778,705,142,2,0,0
77779,882,118,4,0,0
77780,940,628,4,0,0
77781,863,262,3,0,0
77782,655,220,2,0,0
77783,776,282,3,0,0
77784,934,56,5,0,0
77785,390,754,4,0,0
77786,894,1501,4,0,0
77787,828,327,4,0,0
77788,705,597,4,0,0
77789,271,178,3,0,0
77790,624,1289,3,0,0
77791,851,841,3,0,0
77792,557,165,5,0,0
77793,303,1228,2,0,0
77794,387,531,3,0,0
77795,647,1263,3,0,0
77796,417,405,3,0,0
77797,781,289,3,0,0
77798,718,121,4,0,0
77799,405,425,2,0,0
77800,279,1070,3,0,0
77801,790,250,5,0,0
77802,875,64,5,0,0
77803,393,560,3,0,0
77804,846,404,4,0,0
77805,698,479,2,0,0
77806,159,293,4,0,0
77807,210,121,4,0,0
77808,804,415,3,0,0
77809,592,680,1,0,0
77810,650,135,4,0,0
77811,144,58,3,0,0
77812,648,713,2,0,0
77813,880,770,4,0,0
77814,936,268,4,0,0
77815,504,834,2,0,0
77816,654,87,4,0,0
77817,595,111,4,0,0
77818,342,114,5,0,0
77819,621,2,3,0,0
77820,479,32,3,0,0
77821,655,741,3,0,0
77822,760,873,4,0,0
77823,655,218,3,0,0
77824,277,100,4,0,0
77825,457,210,5,0,0
77826,763,432,5,0,0
