user_id,item_list
805,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Great Day in Harlem, A (1994)|userCF_rec;Get Shorty (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Copycat (1995)|manual_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;Aiqing wansui (1994)|userCF_rec;To Kill a Mockingbird (1962)|hotest_rec;Someone Else's America (1995)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Santa with Muscles (1996)|userCF_rec;Saint of Fort Washington, The (1993)|userCF_rec;Entertaining Angels: The Dorothy Day Story (1996)|userCF_rec;Some Mother's Son (1996)|userCF_rec;Pather Panchali (1955)|userCF_rec;Anna (1996)|userCF_rec;They Made Me a Criminal (1939)|userCF_rec"
806,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Santa with Muscles (1996)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Great Day in Harlem, A (1994)|userCF_rec;Aiqing wansui (1994)|userCF_rec;Someone Else's America (1995)|userCF_rec;Saint of Fort Washington, The (1993)|userCF_rec;Entertaining Angels: The Dorothy Day Story (1996)|userCF_rec;Pather Panchali (1955)|userCF_rec;Some Mother's Son (1996)|userCF_rec;Anna (1996)|userCF_rec;They Made Me a Criminal (1939)|userCF_rec"
807,"Schindler's List (1993)|hotest_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Santa with Muscles (1996)|userCF_rec;Casablanca (1942)|hotest_rec;Great Day in Harlem, A (1994)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Get Shorty (1995)|manual_rec;Rear Window (1954)|hotest_rec;Copycat (1995)|manual_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Pather Panchali (1955)|userCF_rec;Aiqing wansui (1994)|userCF_rec;Godfather, The (1972)|hotest_rec;Anna (1996)|userCF_rec;Spanish Prisoner, The (1997)|userCF_rec;Someone Else's America (1995)|userCF_rec;Some Mother's Son (1996)|userCF_rec;Entertaining Angels: The Dorothy Day Story (1996)|userCF_rec;Butcher Boy, The (1998)|userCF_rec"
808,"Schindler's List (1993)|userCF_rec;Santa with Muscles (1996)|userCF_rec;Great Day in Harlem, A (1994)|userCF_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Pather Panchali (1955)|userCF_rec;Aiqing wansui (1994)|userCF_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Anna (1996)|userCF_rec;Rear Window (1954)|hotest_rec;Star Kid (1997)|userCF_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Spanish Prisoner, The (1997)|userCF_rec;Someone Else's America (1995)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Some Mother's Son (1996)|userCF_rec"
809,"Schindler's List (1993)|hotest_rec;Toy Story (1995)|manual_rec;Casablanca (1942)|hotest_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Santa with Muscles (1996)|userCF_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Great Day in Harlem, A (1994)|userCF_rec;Aiqing wansui (1994)|userCF_rec;Someone Else's America (1995)|userCF_rec;Saint of Fort Washington, The (1993)|userCF_rec;Entertaining Angels: The Dorothy Day Story (1996)|userCF_rec;Pather Panchali (1955)|userCF_rec;Some Mother's Son (1996)|userCF_rec;Anna (1996)|userCF_rec;They Made Me a Criminal (1939)|userCF_rec"
810,"Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)|userCF_rec;Rear Window (1954)|userCF_rec;Toy Story (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Boot, Das (1981)|userCF_rec;GoldenEye (1995)|manual_rec;Wings of Desire (1987)|userCF_rec;North by Northwest (1959)|userCF_rec;Four Rooms (1995)|manual_rec;Wizard of Oz, The (1939)|userCF_rec;Get Shorty (1995)|manual_rec;Usual Suspects, The (1995)|hotest_rec;Copycat (1995)|manual_rec;Good Will Hunting (1997)|userCF_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Close Shave, A (1995)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec"
811,"Toy Story (1995)|manual_rec;Rear Window (1954)|userCF_rec;Schindler's List (1993)|hotest_rec;To Kill a Mockingbird (1962)|userCF_rec;Casablanca (1942)|userCF_rec;GoldenEye (1995)|manual_rec;Close Shave, A (1995)|userCF_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Wrong Trousers, The (1993)|userCF_rec;Star Wars (1977)|hotest_rec;Raise the Red Lantern (1991)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Paradise Lost: The Child Murders at Robin Hood Hills (1996)|userCF_rec"
812,"Schindler's List (1993)|hotest_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Santa with Muscles (1996)|userCF_rec;Great Day in Harlem, A (1994)|userCF_rec;Copycat (1995)|manual_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Faust (1994)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Aiqing wansui (1994)|userCF_rec;Someone Else's America (1995)|userCF_rec;Some Mother's Son (1996)|userCF_rec;Entertaining Angels: The Dorothy Day Story (1996)|userCF_rec;Bitter Sugar (Azucar Amargo) (1996)|userCF_rec;Saint of Fort Washington, The (1993)|userCF_rec;Pather Panchali (1955)|userCF_rec"
813,"Toy Story (1995)|manual_rec;Great Day in Harlem, A (1994)|userCF_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Aiqing wansui (1994)|userCF_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Tough and Deadly (1995)|userCF_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Santa with Muscles (1996)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Saint of Fort Washington, The (1993)|userCF_rec;Entertaining Angels: The Dorothy Day Story (1996)|userCF_rec;Some Mother's Son (1996)|userCF_rec;Safe Passage (1994)|userCF_rec;Pather Panchali (1955)|userCF_rec;Anna (1996)|userCF_rec"
814,"Toy Story (1995)|manual_rec;Great Day in Harlem, A (1994)|userCF_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Aiqing wansui (1994)|userCF_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;Someone Else's America (1995)|userCF_rec;Santa with Muscles (1996)|userCF_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Boys, Les (1997)|userCF_rec;Saint of Fort Washington, The (1993)|userCF_rec;Godfather, The (1972)|hotest_rec;Some Mother's Son (1996)|userCF_rec;Pather Panchali (1955)|userCF_rec;Anna (1996)|userCF_rec;Little City (1998)|userCF_rec"
815,"Toy Story (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Santa with Muscles (1996)|userCF_rec;Casablanca (1942)|hotest_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Great Day in Harlem, A (1994)|userCF_rec;Rear Window (1954)|hotest_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Aiqing wansui (1994)|userCF_rec;Someone Else's America (1995)|userCF_rec;Entertaining Angels: The Dorothy Day Story (1996)|userCF_rec;Saint of Fort Washington, The (1993)|userCF_rec;Godfather, The (1972)|hotest_rec;Some Mother's Son (1996)|userCF_rec;Pather Panchali (1955)|userCF_rec;Anna (1996)|userCF_rec;They Made Me a Criminal (1939)|userCF_rec"
816,"Schindler's List (1993)|hotest_rec;Santa with Muscles (1996)|userCF_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Casablanca (1942)|hotest_rec;Great Day in Harlem, A (1994)|userCF_rec;Mina Tannenbaum (1994)|userCF_rec;Copycat (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Pather Panchali (1955)|userCF_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;Anna (1996)|userCF_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Spanish Prisoner, The (1997)|userCF_rec;Someone Else's America (1995)|userCF_rec;Godfather, The (1972)|hotest_rec;Some Mother's Son (1996)|userCF_rec;Entertaining Angels: The Dorothy Day Story (1996)|userCF_rec;Butcher Boy, The (1998)|userCF_rec"
817,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Santa with Muscles (1996)|userCF_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Great Day in Harlem, A (1994)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Aiqing wansui (1994)|userCF_rec;Someone Else's America (1995)|userCF_rec;Entertaining Angels: The Dorothy Day Story (1996)|userCF_rec;Saint of Fort Washington, The (1993)|userCF_rec;Some Mother's Son (1996)|userCF_rec;Pather Panchali (1955)|userCF_rec;Anna (1996)|userCF_rec;They Made Me a Criminal (1939)|userCF_rec"
818,"Santa with Muscles (1996)|userCF_rec;Great Day in Harlem, A (1994)|userCF_rec;Aiqing wansui (1994)|userCF_rec;Toy Story (1995)|manual_rec;Someone Else's America (1995)|userCF_rec;GoldenEye (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Saint of Fort Washington, The (1993)|userCF_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Entertaining Angels: The Dorothy Day Story (1996)|userCF_rec;Casablanca (1942)|hotest_rec;Copycat (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Some Mother's Son (1996)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Anna (1996)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Pather Panchali (1955)|userCF_rec;Faust (1994)|userCF_rec"
819,"Santa with Muscles (1996)|userCF_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Toy Story (1995)|manual_rec;Great Day in Harlem, A (1994)|userCF_rec;GoldenEye (1995)|manual_rec;Pather Panchali (1955)|userCF_rec;Aiqing wansui (1994)|userCF_rec;Anna (1996)|userCF_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Golden Earrings (1947)|userCF_rec;Copycat (1995)|manual_rec;Rear Window (1954)|hotest_rec;Someone Else's America (1995)|userCF_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Some Mother's Son (1996)|userCF_rec;Entertaining Angels: The Dorothy Day Story (1996)|userCF_rec;Saint of Fort Washington, The (1993)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec"
820,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Great Day in Harlem, A (1994)|userCF_rec;Aiqing wansui (1994)|userCF_rec;Copycat (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Bitter Sugar (Azucar Amargo) (1996)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Someone Else's America (1995)|userCF_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Santa with Muscles (1996)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Saint of Fort Washington, The (1993)|userCF_rec;Godfather, The (1972)|hotest_rec;Entertaining Angels: The Dorothy Day Story (1996)|userCF_rec;Some Mother's Son (1996)|userCF_rec;Pather Panchali (1955)|userCF_rec;Anna (1996)|userCF_rec"
821,"Toy Story (1995)|manual_rec;Boot, Das (1981)|userCF_rec;Wrong Trousers, The (1993)|userCF_rec;GoldenEye (1995)|manual_rec;Prefontaine (1997)|userCF_rec;Four Rooms (1995)|manual_rec;Santa with Muscles (1996)|userCF_rec;Boys, Les (1997)|userCF_rec;Get Shorty (1995)|manual_rec;Maya Lin: A Strong Clear Vision (1994)|userCF_rec;Schindler's List (1993)|hotest_rec;Copycat (1995)|manual_rec;Great Day in Harlem, A (1994)|userCF_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Faust (1994)|userCF_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Pather Panchali (1955)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Aiqing wansui (1994)|userCF_rec;Godfather, The (1972)|hotest_rec"
822,"Toy Story (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Great Day in Harlem, A (1994)|userCF_rec;Aiqing wansui (1994)|userCF_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Santa with Muscles (1996)|userCF_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Tough and Deadly (1995)|userCF_rec;Someone Else's America (1995)|userCF_rec;Saint of Fort Washington, The (1993)|userCF_rec;Some Mother's Son (1996)|userCF_rec;Entertaining Angels: The Dorothy Day Story (1996)|userCF_rec;Pather Panchali (1955)|userCF_rec;Faust (1994)|userCF_rec"
823,"Toy Story (1995)|manual_rec;Santa with Muscles (1996)|userCF_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Great Day in Harlem, A (1994)|userCF_rec;Pather Panchali (1955)|userCF_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Aiqing wansui (1994)|userCF_rec;Anna (1996)|userCF_rec;Someone Else's America (1995)|userCF_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Some Mother's Son (1996)|userCF_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Entertaining Angels: The Dorothy Day Story (1996)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Saint of Fort Washington, The (1993)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;They Made Me a Criminal (1939)|userCF_rec"
824,"Schindler's List (1993)|hotest_rec;Toy Story (1995)|manual_rec;Casablanca (1942)|hotest_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Great Day in Harlem, A (1994)|userCF_rec;Aiqing wansui (1994)|userCF_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Bitter Sugar (Azucar Amargo) (1996)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Someone Else's America (1995)|userCF_rec;Santa with Muscles (1996)|userCF_rec;Saint of Fort Washington, The (1993)|userCF_rec;Godfather, The (1972)|hotest_rec;Entertaining Angels: The Dorothy Day Story (1996)|userCF_rec;Faust (1994)|userCF_rec;Pather Panchali (1955)|userCF_rec;Two or Three Things I Know About Her (1966)|userCF_rec"
825,"Schindler's List (1993)|hotest_rec;Toy Story (1995)|manual_rec;Santa with Muscles (1996)|userCF_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Great Day in Harlem, A (1994)|userCF_rec;Get Shorty (1995)|manual_rec;Pather Panchali (1955)|userCF_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Aiqing wansui (1994)|userCF_rec;Rear Window (1954)|hotest_rec;Copycat (1995)|manual_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;Anna (1996)|userCF_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Someone Else's America (1995)|userCF_rec;Some Mother's Son (1996)|userCF_rec;Entertaining Angels: The Dorothy Day Story (1996)|userCF_rec;Saint of Fort Washington, The (1993)|userCF_rec;They Made Me a Criminal (1939)|userCF_rec"
826,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Santa with Muscles (1996)|userCF_rec;Four Rooms (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Great Day in Harlem, A (1994)|userCF_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Pather Panchali (1955)|userCF_rec;Aiqing wansui (1994)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Anna (1996)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Someone Else's America (1995)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Some Mother's Son (1996)|userCF_rec;Entertaining Angels: The Dorothy Day Story (1996)|userCF_rec;Saint of Fort Washington, The (1993)|userCF_rec;They Made Me a Criminal (1939)|userCF_rec"
827,"Toy Story (1995)|manual_rec;Great Day in Harlem, A (1994)|userCF_rec;GoldenEye (1995)|manual_rec;Aiqing wansui (1994)|userCF_rec;Santa with Muscles (1996)|userCF_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Someone Else's America (1995)|userCF_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Saint of Fort Washington, The (1993)|userCF_rec;Entertaining Angels: The Dorothy Day Story (1996)|userCF_rec;Faust (1994)|userCF_rec;Some Mother's Son (1996)|userCF_rec;Anna (1996)|userCF_rec;Pather Panchali (1955)|userCF_rec"
828,"Toy Story (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Aiqing wansui (1994)|userCF_rec;GoldenEye (1995)|manual_rec;Great Day in Harlem, A (1994)|userCF_rec;Four Rooms (1995)|manual_rec;Casablanca (1942)|hotest_rec;Get Shorty (1995)|manual_rec;Santa with Muscles (1996)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Copycat (1995)|manual_rec;Someone Else's America (1995)|userCF_rec;Usual Suspects, The (1995)|hotest_rec;Saint of Fort Washington, The (1993)|userCF_rec;Entertaining Angels: The Dorothy Day Story (1996)|userCF_rec;Some Mother's Son (1996)|userCF_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Pather Panchali (1955)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Anna (1996)|userCF_rec;Faust (1994)|userCF_rec"
829,"Great Day in Harlem, A (1994)|userCF_rec;Toy Story (1995)|manual_rec;Aiqing wansui (1994)|userCF_rec;Santa with Muscles (1996)|userCF_rec;Someone Else's America (1995)|userCF_rec;Saint of Fort Washington, The (1993)|userCF_rec;GoldenEye (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Entertaining Angels: The Dorothy Day Story (1996)|userCF_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Casablanca (1942)|hotest_rec;Some Mother's Son (1996)|userCF_rec;Pather Panchali (1955)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Anna (1996)|userCF_rec;Delta of Venus (1994)|userCF_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec"
830,"Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Santa with Muscles (1996)|userCF_rec;Toy Story (1995)|manual_rec;Great Day in Harlem, A (1994)|userCF_rec;Aiqing wansui (1994)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;GoldenEye (1995)|manual_rec;Someone Else's America (1995)|userCF_rec;Four Rooms (1995)|manual_rec;Entertaining Angels: The Dorothy Day Story (1996)|userCF_rec;Rear Window (1954)|hotest_rec;Saint of Fort Washington, The (1993)|userCF_rec;Some Mother's Son (1996)|userCF_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Usual Suspects, The (1995)|hotest_rec;Pather Panchali (1955)|userCF_rec;Star Wars (1977)|hotest_rec;Anna (1996)|userCF_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;They Made Me a Criminal (1939)|userCF_rec"
831,"Great Day in Harlem, A (1994)|userCF_rec;Aiqing wansui (1994)|userCF_rec;Schindler's List (1993)|hotest_rec;Someone Else's America (1995)|userCF_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Rear Window (1954)|hotest_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Usual Suspects, The (1995)|hotest_rec;Copycat (1995)|manual_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Santa with Muscles (1996)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Saint of Fort Washington, The (1993)|userCF_rec;Entertaining Angels: The Dorothy Day Story (1996)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Pather Panchali (1955)|userCF_rec;Godfather, The (1972)|hotest_rec;Some Mother's Son (1996)|userCF_rec;Anna (1996)|userCF_rec;They Made Me a Criminal (1939)|userCF_rec"
832,"Toy Story (1995)|manual_rec;Schindler's List (1993)|hotest_rec;GoldenEye (1995)|manual_rec;Casablanca (1942)|hotest_rec;Four Rooms (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Get Shorty (1995)|manual_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Great Day in Harlem, A (1994)|userCF_rec;Aiqing wansui (1994)|userCF_rec;Copycat (1995)|manual_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Santa with Muscles (1996)|userCF_rec;Someone Else's America (1995)|userCF_rec;Saint of Fort Washington, The (1993)|userCF_rec;Entertaining Angels: The Dorothy Day Story (1996)|userCF_rec;Pather Panchali (1955)|userCF_rec;Anna (1996)|userCF_rec;Some Mother's Son (1996)|userCF_rec;They Made Me a Criminal (1939)|userCF_rec"
